"","layer","services","node_id","taxon","node_int","node_to","services_to","type","hop"
"444","CP","None",57,"Plant",NA,498,"Crop damage","I",1
"445","CP","None",57,"Plant",NA,498,"Seed dispersal","I",1
"446","CP","None",57,"Plant",NA,498,"Bird watching","I",1
"447","CP","None",59,"Plant",NA,498,"Crop damage","I",1
"448","CP","None",59,"Plant",NA,498,"Seed dispersal","I",1
"449","CP","None",59,"Plant",NA,498,"Bird watching","I",1
"450","CP","None",71,"Plant",NA,498,"Crop damage","I",1
"451","CP","None",71,"Plant",NA,498,"Seed dispersal","I",1
"452","CP","None",71,"Plant",NA,498,"Bird watching","I",1
"453","CP","None",80,"Plant",NA,498,"Crop damage","I",1
"454","CP","None",80,"Plant",NA,498,"Seed dispersal","I",1
"455","CP","None",80,"Plant",NA,498,"Bird watching","I",1
"456","CP","None",85,"Plant",NA,498,"Crop damage","I",1
"457","CP","None",85,"Plant",NA,498,"Seed dispersal","I",1
"458","CP","None",85,"Plant",NA,498,"Bird watching","I",1
"459","CP","Crop production",93,"Crop",NA,498,"Crop damage","I",1
"460","CP","Crop production",93,"Crop",NA,498,"Seed dispersal","I",1
"461","CP","Crop production",93,"Crop",NA,498,"Bird watching","I",1
"462","CP","None",10,"Plant",NA,499,"Crop damage","I",1
"463","CP","None",10,"Plant",NA,499,"Seed dispersal","I",1
"464","CP","None",10,"Plant",NA,499,"Bird watching","I",1
"465","CP","None",24,"Plant",NA,499,"Crop damage","I",1
"466","CP","None",24,"Plant",NA,499,"Seed dispersal","I",1
"467","CP","None",24,"Plant",NA,499,"Bird watching","I",1
"468","CP","None",31,"Plant",NA,499,"Crop damage","I",1
"469","CP","None",31,"Plant",NA,499,"Seed dispersal","I",1
"470","CP","None",31,"Plant",NA,499,"Bird watching","I",1
"471","CP","None",41,"Plant",NA,499,"Crop damage","I",1
"472","CP","None",41,"Plant",NA,499,"Seed dispersal","I",1
"473","CP","None",41,"Plant",NA,499,"Bird watching","I",1
"474","CP","None",43,"Plant",NA,499,"Crop damage","I",1
"475","CP","None",43,"Plant",NA,499,"Seed dispersal","I",1
"476","CP","None",43,"Plant",NA,499,"Bird watching","I",1
"477","CP","None",59,"Plant",NA,499,"Crop damage","I",1
"478","CP","None",59,"Plant",NA,499,"Seed dispersal","I",1
"479","CP","None",59,"Plant",NA,499,"Bird watching","I",1
"480","CP","None",73,"Plant",NA,499,"Crop damage","I",1
"481","CP","None",73,"Plant",NA,499,"Seed dispersal","I",1
"482","CP","None",73,"Plant",NA,499,"Bird watching","I",1
"483","CP","None",85,"Plant",NA,499,"Crop damage","I",1
"484","CP","None",85,"Plant",NA,499,"Seed dispersal","I",1
"485","CP","None",85,"Plant",NA,499,"Bird watching","I",1
"486","CP","Crop production",93,"Crop",NA,499,"Crop damage","I",1
"487","CP","Crop production",93,"Crop",NA,499,"Seed dispersal","I",1
"488","CP","Crop production",93,"Crop",NA,499,"Bird watching","I",1
"489","CP","None",10,"Plant",NA,500,"Crop damage","I",1
"490","CP","None",10,"Plant",NA,500,"Seed dispersal","I",1
"491","CP","None",10,"Plant",NA,500,"Bird watching","I",1
"492","CP","None",13,"Plant",NA,500,"Crop damage","I",1
"493","CP","None",13,"Plant",NA,500,"Seed dispersal","I",1
"494","CP","None",13,"Plant",NA,500,"Bird watching","I",1
"495","CP","None",18,"Plant",NA,500,"Crop damage","I",1
"496","CP","None",18,"Plant",NA,500,"Seed dispersal","I",1
"497","CP","None",18,"Plant",NA,500,"Bird watching","I",1
"498","CP","None",22,"Plant",NA,500,"Crop damage","I",1
"499","CP","None",22,"Plant",NA,500,"Seed dispersal","I",1
"500","CP","None",22,"Plant",NA,500,"Bird watching","I",1
"501","CP","None",24,"Plant",NA,500,"Crop damage","I",1
"502","CP","None",24,"Plant",NA,500,"Seed dispersal","I",1
"503","CP","None",24,"Plant",NA,500,"Bird watching","I",1
"504","CP","None",26,"Plant",NA,500,"Crop damage","I",1
"505","CP","None",26,"Plant",NA,500,"Seed dispersal","I",1
"506","CP","None",26,"Plant",NA,500,"Bird watching","I",1
"507","CP","None",31,"Plant",NA,500,"Crop damage","I",1
"508","CP","None",31,"Plant",NA,500,"Seed dispersal","I",1
"509","CP","None",31,"Plant",NA,500,"Bird watching","I",1
"510","CP","None",41,"Plant",NA,500,"Crop damage","I",1
"511","CP","None",41,"Plant",NA,500,"Seed dispersal","I",1
"512","CP","None",41,"Plant",NA,500,"Bird watching","I",1
"513","CP","None",43,"Plant",NA,500,"Crop damage","I",1
"514","CP","None",43,"Plant",NA,500,"Seed dispersal","I",1
"515","CP","None",43,"Plant",NA,500,"Bird watching","I",1
"516","CP","None",57,"Plant",NA,500,"Crop damage","I",1
"517","CP","None",57,"Plant",NA,500,"Seed dispersal","I",1
"518","CP","None",57,"Plant",NA,500,"Bird watching","I",1
"519","CP","None",59,"Plant",NA,500,"Crop damage","I",1
"520","CP","None",59,"Plant",NA,500,"Seed dispersal","I",1
"521","CP","None",59,"Plant",NA,500,"Bird watching","I",1
"522","CP","None",73,"Plant",NA,500,"Crop damage","I",1
"523","CP","None",73,"Plant",NA,500,"Seed dispersal","I",1
"524","CP","None",73,"Plant",NA,500,"Bird watching","I",1
"525","CP","Crop production",93,"Crop",NA,500,"Crop damage","I",1
"526","CP","Crop production",93,"Crop",NA,500,"Seed dispersal","I",1
"527","CP","Crop production",93,"Crop",NA,500,"Bird watching","I",1
"528","CP","None",13,"Plant",NA,501,"Crop damage","I",1
"529","CP","None",13,"Plant",NA,501,"Seed dispersal","I",1
"530","CP","None",13,"Plant",NA,501,"Bird watching","I",1
"531","CP","None",17,"Plant",NA,501,"Crop damage","I",1
"532","CP","None",17,"Plant",NA,501,"Seed dispersal","I",1
"533","CP","None",17,"Plant",NA,501,"Bird watching","I",1
"534","CP","None",22,"Plant",NA,501,"Crop damage","I",1
"535","CP","None",22,"Plant",NA,501,"Seed dispersal","I",1
"536","CP","None",22,"Plant",NA,501,"Bird watching","I",1
"537","CP","None",31,"Plant",NA,501,"Crop damage","I",1
"538","CP","None",31,"Plant",NA,501,"Seed dispersal","I",1
"539","CP","None",31,"Plant",NA,501,"Bird watching","I",1
"540","CP","None",36,"Plant",NA,501,"Crop damage","I",1
"541","CP","None",36,"Plant",NA,501,"Seed dispersal","I",1
"542","CP","None",36,"Plant",NA,501,"Bird watching","I",1
"543","CP","None",41,"Plant",NA,501,"Crop damage","I",1
"544","CP","None",41,"Plant",NA,501,"Seed dispersal","I",1
"545","CP","None",41,"Plant",NA,501,"Bird watching","I",1
"546","CP","None",43,"Plant",NA,501,"Crop damage","I",1
"547","CP","None",43,"Plant",NA,501,"Seed dispersal","I",1
"548","CP","None",43,"Plant",NA,501,"Bird watching","I",1
"549","CP","None",59,"Plant",NA,501,"Crop damage","I",1
"550","CP","None",59,"Plant",NA,501,"Seed dispersal","I",1
"551","CP","None",59,"Plant",NA,501,"Bird watching","I",1
"552","CP","None",72,"Plant",NA,501,"Crop damage","I",1
"553","CP","None",72,"Plant",NA,501,"Seed dispersal","I",1
"554","CP","None",72,"Plant",NA,501,"Bird watching","I",1
"555","CP","None",85,"Plant",NA,501,"Crop damage","I",1
"556","CP","None",85,"Plant",NA,501,"Seed dispersal","I",1
"557","CP","None",85,"Plant",NA,501,"Bird watching","I",1
"558","CP","Crop production",93,"Crop",NA,501,"Crop damage","I",1
"559","CP","Crop production",93,"Crop",NA,501,"Seed dispersal","I",1
"560","CP","Crop production",93,"Crop",NA,501,"Bird watching","I",1
"561","CP","None",10,"Plant",NA,502,"Crop damage","I",1
"562","CP","None",10,"Plant",NA,502,"Seed dispersal","I",1
"563","CP","None",10,"Plant",NA,502,"Bird watching","I",1
"564","CP","None",13,"Plant",NA,502,"Crop damage","I",1
"565","CP","None",13,"Plant",NA,502,"Seed dispersal","I",1
"566","CP","None",13,"Plant",NA,502,"Bird watching","I",1
"567","CP","None",17,"Plant",NA,502,"Crop damage","I",1
"568","CP","None",17,"Plant",NA,502,"Seed dispersal","I",1
"569","CP","None",17,"Plant",NA,502,"Bird watching","I",1
"570","CP","None",22,"Plant",NA,502,"Crop damage","I",1
"571","CP","None",22,"Plant",NA,502,"Seed dispersal","I",1
"572","CP","None",22,"Plant",NA,502,"Bird watching","I",1
"573","CP","None",24,"Plant",NA,502,"Crop damage","I",1
"574","CP","None",24,"Plant",NA,502,"Seed dispersal","I",1
"575","CP","None",24,"Plant",NA,502,"Bird watching","I",1
"576","CP","None",26,"Plant",NA,502,"Crop damage","I",1
"577","CP","None",26,"Plant",NA,502,"Seed dispersal","I",1
"578","CP","None",26,"Plant",NA,502,"Bird watching","I",1
"579","CP","None",31,"Plant",NA,502,"Crop damage","I",1
"580","CP","None",31,"Plant",NA,502,"Seed dispersal","I",1
"581","CP","None",31,"Plant",NA,502,"Bird watching","I",1
"582","CP","None",36,"Plant",NA,502,"Crop damage","I",1
"583","CP","None",36,"Plant",NA,502,"Seed dispersal","I",1
"584","CP","None",36,"Plant",NA,502,"Bird watching","I",1
"585","CP","None",41,"Plant",NA,502,"Crop damage","I",1
"586","CP","None",41,"Plant",NA,502,"Seed dispersal","I",1
"587","CP","None",41,"Plant",NA,502,"Bird watching","I",1
"588","CP","None",56,"Plant",NA,502,"Crop damage","I",1
"589","CP","None",56,"Plant",NA,502,"Seed dispersal","I",1
"590","CP","None",56,"Plant",NA,502,"Bird watching","I",1
"591","CP","None",57,"Plant",NA,502,"Crop damage","I",1
"592","CP","None",57,"Plant",NA,502,"Seed dispersal","I",1
"593","CP","None",57,"Plant",NA,502,"Bird watching","I",1
"594","CP","None",59,"Plant",NA,502,"Crop damage","I",1
"595","CP","None",59,"Plant",NA,502,"Seed dispersal","I",1
"596","CP","None",59,"Plant",NA,502,"Bird watching","I",1
"597","CP","None",71,"Plant",NA,502,"Crop damage","I",1
"598","CP","None",71,"Plant",NA,502,"Seed dispersal","I",1
"599","CP","None",71,"Plant",NA,502,"Bird watching","I",1
"600","CP","None",72,"Plant",NA,502,"Crop damage","I",1
"601","CP","None",72,"Plant",NA,502,"Seed dispersal","I",1
"602","CP","None",72,"Plant",NA,502,"Bird watching","I",1
"603","CP","None",73,"Plant",NA,502,"Crop damage","I",1
"604","CP","None",73,"Plant",NA,502,"Seed dispersal","I",1
"605","CP","None",73,"Plant",NA,502,"Bird watching","I",1
"606","CP","None",85,"Plant",NA,502,"Crop damage","I",1
"607","CP","None",85,"Plant",NA,502,"Seed dispersal","I",1
"608","CP","None",85,"Plant",NA,502,"Bird watching","I",1
"609","CP","Crop production",93,"Crop",NA,502,"Crop damage","I",1
"610","CP","Crop production",93,"Crop",NA,502,"Seed dispersal","I",1
"611","CP","Crop production",93,"Crop",NA,502,"Bird watching","I",1
"612","CP","None",10,"Plant",NA,503,"Crop damage","I",1
"613","CP","None",10,"Plant",NA,503,"Seed dispersal","I",1
"614","CP","None",10,"Plant",NA,503,"Bird watching","I",1
"615","CP","None",17,"Plant",NA,503,"Crop damage","I",1
"616","CP","None",17,"Plant",NA,503,"Seed dispersal","I",1
"617","CP","None",17,"Plant",NA,503,"Bird watching","I",1
"618","CP","None",24,"Plant",NA,503,"Crop damage","I",1
"619","CP","None",24,"Plant",NA,503,"Seed dispersal","I",1
"620","CP","None",24,"Plant",NA,503,"Bird watching","I",1
"621","CP","None",26,"Plant",NA,503,"Crop damage","I",1
"622","CP","None",26,"Plant",NA,503,"Seed dispersal","I",1
"623","CP","None",26,"Plant",NA,503,"Bird watching","I",1
"624","CP","None",31,"Plant",NA,503,"Crop damage","I",1
"625","CP","None",31,"Plant",NA,503,"Seed dispersal","I",1
"626","CP","None",31,"Plant",NA,503,"Bird watching","I",1
"627","CP","None",41,"Plant",NA,503,"Crop damage","I",1
"628","CP","None",41,"Plant",NA,503,"Seed dispersal","I",1
"629","CP","None",41,"Plant",NA,503,"Bird watching","I",1
"630","CP","None",43,"Plant",NA,503,"Crop damage","I",1
"631","CP","None",43,"Plant",NA,503,"Seed dispersal","I",1
"632","CP","None",43,"Plant",NA,503,"Bird watching","I",1
"633","CP","None",56,"Plant",NA,503,"Crop damage","I",1
"634","CP","None",56,"Plant",NA,503,"Seed dispersal","I",1
"635","CP","None",56,"Plant",NA,503,"Bird watching","I",1
"636","CP","None",59,"Plant",NA,503,"Crop damage","I",1
"637","CP","None",59,"Plant",NA,503,"Seed dispersal","I",1
"638","CP","None",59,"Plant",NA,503,"Bird watching","I",1
"639","CP","None",72,"Plant",NA,503,"Crop damage","I",1
"640","CP","None",72,"Plant",NA,503,"Seed dispersal","I",1
"641","CP","None",72,"Plant",NA,503,"Bird watching","I",1
"642","CP","None",73,"Plant",NA,503,"Crop damage","I",1
"643","CP","None",73,"Plant",NA,503,"Seed dispersal","I",1
"644","CP","None",73,"Plant",NA,503,"Bird watching","I",1
"645","CP","None",85,"Plant",NA,503,"Crop damage","I",1
"646","CP","None",85,"Plant",NA,503,"Seed dispersal","I",1
"647","CP","None",85,"Plant",NA,503,"Bird watching","I",1
"648","CP","Crop production",93,"Crop",NA,503,"Crop damage","I",1
"649","CP","Crop production",93,"Crop",NA,503,"Seed dispersal","I",1
"650","CP","Crop production",93,"Crop",NA,503,"Bird watching","I",1
"651","CP","None",13,"Plant",NA,511,"Pollination","I",1
"652","CP","None",13,"Plant",NA,511,"Butterfly watching","I",1
"653","CP","None",26,"Plant",NA,511,"Pollination","I",1
"654","CP","None",26,"Plant",NA,511,"Butterfly watching","I",1
"655","CP","None",24,"Plant",NA,512,"Pollination","I",1
"656","CP","None",24,"Plant",NA,512,"Butterfly watching","I",1
"657","CP","None",26,"Plant",NA,512,"Pollination","I",1
"658","CP","None",26,"Plant",NA,512,"Butterfly watching","I",1
"659","CP","None",26,"Plant",NA,514,"Pollination","I",1
"660","CP","None",26,"Plant",NA,514,"Butterfly watching","I",1
"661","CP","None",85,"Plant",NA,514,"Pollination","I",1
"662","CP","None",85,"Plant",NA,514,"Butterfly watching","I",1
"663","CP","None",24,"Plant",NA,515,"Pollination","I",1
"664","CP","None",24,"Plant",NA,515,"Butterfly watching","I",1
"665","CP","None",26,"Plant",NA,515,"Pollination","I",1
"666","CP","None",26,"Plant",NA,515,"Butterfly watching","I",1
"667","CP","None",56,"Plant",NA,515,"Pollination","I",1
"668","CP","None",56,"Plant",NA,515,"Butterfly watching","I",1
"669","CP","None",26,"Plant",NA,517,"Pollination","I",1
"670","CP","None",26,"Plant",NA,517,"Butterfly watching","I",1
"671","CP","None",24,"Plant",NA,520,"Pollination","I",1
"672","CP","None",24,"Plant",NA,520,"Butterfly watching","I",1
"673","CP","None",13,"Plant",NA,521,"Pollination","I",1
"674","CP","None",13,"Plant",NA,521,"Butterfly watching","I",1
"675","CP","None",26,"Plant",NA,521,"Pollination","I",1
"676","CP","None",26,"Plant",NA,521,"Butterfly watching","I",1
"677","CP","None",56,"Plant",NA,521,"Pollination","I",1
"678","CP","None",56,"Plant",NA,521,"Butterfly watching","I",1
"679","CP","None",10,"Plant",NA,523,"Pollination","I",1
"680","CP","None",10,"Plant",NA,523,"Butterfly watching","I",1
"681","CP","None",13,"Plant",NA,523,"Pollination","I",1
"682","CP","None",13,"Plant",NA,523,"Butterfly watching","I",1
"683","CP","None",24,"Plant",NA,523,"Pollination","I",1
"684","CP","None",24,"Plant",NA,523,"Butterfly watching","I",1
"685","CP","None",26,"Plant",NA,523,"Pollination","I",1
"686","CP","None",26,"Plant",NA,523,"Butterfly watching","I",1
"687","GM","None",24,"Plant",NA,95,"Pollination","I",1
"688","GM","None",13,"Plant",NA,106,"Pollination","I",1
"689","GM","None",3,"Plant",NA,118,"Pollination","I",1
"690","GM","None",13,"Plant",NA,118,"Pollination","I",1
"691","GM","None",24,"Plant",NA,125,"Pollination","I",1
"692","GM","None",24,"Plant",NA,133,"Pollination","I",1
"693","GM","None",23,"Plant",NA,145,"Pollination","I",1
"694","GM","None",23,"Plant",NA,146,"Pollination","I",1
"695","GM","None",23,"Plant",NA,157,"Pollination","I",1
"696","GM","None",23,"Plant",NA,161,"Pollination","I",1
"697","GM","None",24,"Plant",NA,167,"Pollination","I",1
"698","GM","None",24,"Plant",NA,187,"Pollination","I",1
"699","GM","None",24,"Plant",NA,189,"Pollination","I",1
"700","GM","None",24,"Plant",NA,204,"Pollination","I",1
"701","GM","None",24,"Plant",NA,206,"Pollination","I",1
"702","GM","None",24,"Plant",NA,209,"Pollination","I",1
"703","GM","None",24,"Plant",NA,225,"Pollination","I",1
"704","GM","None",2,"Plant",NA,232,"Pollination","I",1
"705","GM","None",24,"Plant",NA,235,"Pollination","I",1
"706","GM","None",13,"Plant",NA,241,"Pollination","I",1
"707","GM","None",24,"Plant",NA,242,"Pollination","I",1
"708","GM","None",24,"Plant",NA,243,"Pollination","I",1
"709","GM","None",23,"Plant",NA,249,"Pollination","I",1
"710","GM","None",24,"Plant",NA,250,"Pollination","I",1
"711","GM","None",24,"Plant",NA,253,"Pollination","I",1
"712","GM","None",24,"Plant",NA,254,"Pollination","I",1
"713","GM","None",13,"Plant",NA,262,"Pollination","I",1
"714","GM","None",3,"Plant",NA,272,"Pollination","I",1
"715","GM","None",23,"Plant",NA,279,"Pollination","I",1
"716","GM","None",24,"Plant",NA,293,"Pollination","I",1
"717","GM","None",23,"Plant",NA,301,"Pollination","I",1
"718","GM","None",24,"Plant",NA,301,"Pollination","I",1
"719","GM","None",3,"Plant",NA,316,"Pollination","I",1
"720","GM","None",13,"Plant",NA,321,"Pollination","I",1
"721","GM","None",24,"Plant",NA,333,"Pollination","I",1
"722","GM","None",50,"Plant",NA,343,"Crop damage","I",1
"723","GM","None",41,"Plant",NA,367,"Pest control","I",1
"724","GM","None",41,"Plant",NA,379,"Pest control","I",1
"725","GM","None",41,"Plant",NA,387,"Pest control","I",1
"726","GM","None",41,"Plant",NA,399,"Pest control","I",1
"727","GM","None",26,"Plant",NA,405,"Pest control","I",1
"728","GM","None",41,"Plant",NA,410,"Pest control","I",1
"729","GM","None",41,"Plant",NA,420,"Pest control","I",1
"730","GM","None",13,"Plant",NA,421,"Pest control","I",1
"731","GM","None",41,"Plant",NA,421,"Pest control","I",1
"732","GM","None",26,"Plant",NA,423,"Pest control","I",1
"733","GM","None",41,"Plant",NA,423,"Pest control","I",1
"734","GM","None",26,"Plant",NA,424,"Pest control","I",1
"735","GM","None",50,"Plant",NA,424,"Pest control","I",1
"736","GM","None",24,"Plant",NA,431,"Pest control","I",1
"737","GM","None",24,"Plant",NA,433,"Pest control","I",1
"738","GM","None",41,"Plant",NA,433,"Pest control","I",1
"739","GM","None",50,"Plant",NA,434,"Pest control","I",1
"740","GM","None",41,"Plant",NA,436,"Pest control","I",1
"741","GM","None",13,"Plant",NA,443,"Pest control","I",1
"742","GM","None",41,"Plant",NA,443,"Pest control","I",1
"743","GM","None",50,"Plant",NA,443,"Pest control","I",1
"744","GM","None",24,"Plant",NA,444,"Pest control","I",1
"745","GM","None",41,"Plant",NA,445,"Pest control","I",1
"746","GM","None",26,"Plant",NA,449,"Pest control","I",1
"747","GM","None",26,"Plant",NA,450,"Pest control","I",1
"748","GM","None",41,"Plant",NA,451,"Pest control","I",1
"749","GM","None",26,"Plant",NA,452,"Pest control","I",1
"750","GM","None",13,"Plant",NA,455,"Pest control","I",1
"751","GM","None",24,"Plant",NA,455,"Pest control","I",1
"752","GM","None",41,"Plant",NA,455,"Pest control","I",1
"753","GM","None",41,"Plant",NA,459,"Pest control","I",1
"754","GM","None",41,"Plant",NA,460,"Pest control","I",1
"755","GM","None",41,"Plant",NA,468,"Pest control","I",1
"756","GM","None",24,"Plant",NA,469,"Pest control","I",1
"757","GM","None",41,"Plant",NA,469,"Pest control","I",1
"758","GM","None",13,"Plant",NA,482,"Crop damage","I",1
"759","GM","None",26,"Plant",NA,490,"Crop damage","I",1
"760","GM","None",73,"Plant",NA,491,"Crop damage","I",1
"761","GM","None",73,"Plant",NA,492,"Crop damage","I",1
"762","GM","None",62,"Plant",NA,493,"Crop damage","I",1
"763","GM","None",62,"Plant",NA,493,"Seed dispersal","I",1
"764","GM","None",62,"Plant",NA,493,"Bird watching","I",1
"765","GM","None",75,"Plant",NA,493,"Crop damage","I",1
"766","GM","None",75,"Plant",NA,493,"Seed dispersal","I",1
"767","GM","None",75,"Plant",NA,493,"Bird watching","I",1
"768","GM","None",2,"Plant",NA,494,"Crop damage","I",1
"769","GM","None",2,"Plant",NA,494,"Seed dispersal","I",1
"770","GM","None",2,"Plant",NA,494,"Bird watching","I",1
"771","GM","None",23,"Plant",NA,494,"Crop damage","I",1
"772","GM","None",23,"Plant",NA,494,"Seed dispersal","I",1
