"","layer","node_id","taxon_from","services","node_to","services_to","type","hop"
"17234","CP",367,"Primary aphid parasitoid","Pest control",356,"Crop damage","I",2
"17235","CP",367,"Primary aphid parasitoid","Pest control",363,"Pest control","I",2
"17236","CP",367,"Primary aphid parasitoid","Pest control",366,"Pest control","I",2
"17237","CP",367,"Primary aphid parasitoid","Pest control",368,"Pest control","I",2
"17238","CP",367,"Primary aphid parasitoid","Pest control",372,"Pest control","I",2
"17239","CP",367,"Primary aphid parasitoid","Pest control",374,"Pest control","I",2
"17240","CP",367,"Primary aphid parasitoid","Pest control",375,"Pest control","I",2
"17241","CP",367,"Primary aphid parasitoid","Pest control",376,"Pest control","I",2
"17242","CP",367,"Primary aphid parasitoid","Pest control",379,"Pest control","I",2
"17243","CP",367,"Primary aphid parasitoid","Pest control",410,"Pest control","I",2
"17244","CP",367,"Primary aphid parasitoid","Pest control",493,"Crop damage","I",2
"17245","CP",367,"Primary aphid parasitoid","Pest control",493,"Seed dispersal","I",2
"17246","CP",367,"Primary aphid parasitoid","Pest control",493,"Bird watching","I",2
"17247","CP",367,"Primary aphid parasitoid","Pest control",494,"Crop damage","I",2
"17248","CP",367,"Primary aphid parasitoid","Pest control",494,"Seed dispersal","I",2
"17249","CP",367,"Primary aphid parasitoid","Pest control",494,"Bird watching","I",2
"17250","CP",367,"Primary aphid parasitoid","Pest control",495,"Crop damage","I",2
"17251","CP",367,"Primary aphid parasitoid","Pest control",495,"Seed dispersal","I",2
"17252","CP",367,"Primary aphid parasitoid","Pest control",495,"Bird watching","I",2
"17253","CP",367,"Primary aphid parasitoid","Pest control",496,"Crop damage","I",2
"17254","CP",367,"Primary aphid parasitoid","Pest control",496,"Seed dispersal","I",2
"17255","CP",367,"Primary aphid parasitoid","Pest control",496,"Bird watching","I",2
"17256","CP",367,"Primary aphid parasitoid","Pest control",497,"Crop damage","I",2
"17257","CP",367,"Primary aphid parasitoid","Pest control",497,"Seed dispersal","I",2
"17258","CP",367,"Primary aphid parasitoid","Pest control",497,"Bird watching","I",2
"17259","CP",367,"Primary aphid parasitoid","Pest control",498,"Crop damage","I",2
"17260","CP",367,"Primary aphid parasitoid","Pest control",498,"Seed dispersal","I",2
"17261","CP",367,"Primary aphid parasitoid","Pest control",498,"Bird watching","I",2
"17262","CP",367,"Primary aphid parasitoid","Pest control",499,"Crop damage","I",2
"17263","CP",367,"Primary aphid parasitoid","Pest control",499,"Seed dispersal","I",2
"17264","CP",367,"Primary aphid parasitoid","Pest control",499,"Bird watching","I",2
"17265","CP",367,"Primary aphid parasitoid","Pest control",500,"Crop damage","I",2
"17266","CP",367,"Primary aphid parasitoid","Pest control",500,"Seed dispersal","I",2
"17267","CP",367,"Primary aphid parasitoid","Pest control",500,"Bird watching","I",2
"17268","CP",367,"Primary aphid parasitoid","Pest control",501,"Crop damage","I",2
"17269","CP",367,"Primary aphid parasitoid","Pest control",501,"Seed dispersal","I",2
"17270","CP",367,"Primary aphid parasitoid","Pest control",501,"Bird watching","I",2
"17271","CP",367,"Primary aphid parasitoid","Pest control",502,"Crop damage","I",2
"17272","CP",367,"Primary aphid parasitoid","Pest control",502,"Seed dispersal","I",2
"17273","CP",367,"Primary aphid parasitoid","Pest control",502,"Bird watching","I",2
"17274","CP",367,"Primary aphid parasitoid","Pest control",503,"Crop damage","I",2
"17275","CP",367,"Primary aphid parasitoid","Pest control",503,"Seed dispersal","I",2
"17276","CP",367,"Primary aphid parasitoid","Pest control",503,"Bird watching","I",2
"17277","CP",367,"Primary aphid parasitoid","Pest control",363,"Pest control","I",2
"17278","CP",367,"Primary aphid parasitoid","Pest control",365,"Pest control","I",2
"17279","CP",367,"Primary aphid parasitoid","Pest control",366,"Pest control","I",2
"17280","CP",367,"Primary aphid parasitoid","Pest control",368,"Pest control","I",2
"17281","CP",367,"Primary aphid parasitoid","Pest control",372,"Pest control","I",2
"17282","CP",367,"Primary aphid parasitoid","Pest control",374,"Pest control","I",2
"17283","CP",367,"Primary aphid parasitoid","Pest control",375,"Pest control","I",2
"17284","CP",367,"Primary aphid parasitoid","Pest control",376,"Pest control","I",2
"17285","CP",367,"Primary aphid parasitoid","Pest control",378,"Pest control","I",2
"17286","CP",367,"Primary aphid parasitoid","Pest control",379,"Pest control","I",2
"17287","CP",367,"Primary aphid parasitoid","Pest control",41,"None","I",2
"17288","CP",367,"Primary aphid parasitoid","Pest control",91,"Crop production","I",2
"17289","CP",367,"Primary aphid parasitoid","Pest control",92,"Crop production","I",2
"17290","CP",367,"Primary aphid parasitoid","Pest control",93,"Crop production","I",2
"17291","CP",368,"Primary aphid parasitoid","Pest control",355,"Crop damage","I",2
"17292","CP",368,"Primary aphid parasitoid","Pest control",356,"Crop damage","I",2
"17293","CP",368,"Primary aphid parasitoid","Pest control",363,"Pest control","I",2
"17294","CP",368,"Primary aphid parasitoid","Pest control",366,"Pest control","I",2
"17295","CP",368,"Primary aphid parasitoid","Pest control",372,"Pest control","I",2
"17296","CP",368,"Primary aphid parasitoid","Pest control",374,"Pest control","I",2
"17297","CP",368,"Primary aphid parasitoid","Pest control",378,"Pest control","I",2
"17298","CP",368,"Primary aphid parasitoid","Pest control",431,"Pest control","I",2
"17299","CP",368,"Primary aphid parasitoid","Pest control",465,"Pest control","I",2
"17300","CP",368,"Primary aphid parasitoid","Pest control",493,"Crop damage","I",2
"17301","CP",368,"Primary aphid parasitoid","Pest control",493,"Seed dispersal","I",2
"17302","CP",368,"Primary aphid parasitoid","Pest control",493,"Bird watching","I",2
"17303","CP",368,"Primary aphid parasitoid","Pest control",494,"Crop damage","I",2
"17304","CP",368,"Primary aphid parasitoid","Pest control",494,"Seed dispersal","I",2
"17305","CP",368,"Primary aphid parasitoid","Pest control",494,"Bird watching","I",2
"17306","CP",368,"Primary aphid parasitoid","Pest control",495,"Crop damage","I",2
"17307","CP",368,"Primary aphid parasitoid","Pest control",495,"Seed dispersal","I",2
"17308","CP",368,"Primary aphid parasitoid","Pest control",495,"Bird watching","I",2
"17309","CP",368,"Primary aphid parasitoid","Pest control",496,"Crop damage","I",2
"17310","CP",368,"Primary aphid parasitoid","Pest control",496,"Seed dispersal","I",2
"17311","CP",368,"Primary aphid parasitoid","Pest control",496,"Bird watching","I",2
"17312","CP",368,"Primary aphid parasitoid","Pest control",497,"Crop damage","I",2
"17313","CP",368,"Primary aphid parasitoid","Pest control",497,"Seed dispersal","I",2
"17314","CP",368,"Primary aphid parasitoid","Pest control",497,"Bird watching","I",2
"17315","CP",368,"Primary aphid parasitoid","Pest control",498,"Crop damage","I",2
"17316","CP",368,"Primary aphid parasitoid","Pest control",498,"Seed dispersal","I",2
"17317","CP",368,"Primary aphid parasitoid","Pest control",498,"Bird watching","I",2
"17318","CP",368,"Primary aphid parasitoid","Pest control",499,"Crop damage","I",2
"17319","CP",368,"Primary aphid parasitoid","Pest control",499,"Seed dispersal","I",2
"17320","CP",368,"Primary aphid parasitoid","Pest control",499,"Bird watching","I",2
"17321","CP",368,"Primary aphid parasitoid","Pest control",500,"Crop damage","I",2
"17322","CP",368,"Primary aphid parasitoid","Pest control",500,"Seed dispersal","I",2
"17323","CP",368,"Primary aphid parasitoid","Pest control",500,"Bird watching","I",2
"17324","CP",368,"Primary aphid parasitoid","Pest control",501,"Crop damage","I",2
"17325","CP",368,"Primary aphid parasitoid","Pest control",501,"Seed dispersal","I",2
"17326","CP",368,"Primary aphid parasitoid","Pest control",501,"Bird watching","I",2
"17327","CP",368,"Primary aphid parasitoid","Pest control",502,"Crop damage","I",2
"17328","CP",368,"Primary aphid parasitoid","Pest control",502,"Seed dispersal","I",2
"17329","CP",368,"Primary aphid parasitoid","Pest control",502,"Bird watching","I",2
"17330","CP",368,"Primary aphid parasitoid","Pest control",503,"Crop damage","I",2
"17331","CP",368,"Primary aphid parasitoid","Pest control",503,"Seed dispersal","I",2
"17332","CP",368,"Primary aphid parasitoid","Pest control",503,"Bird watching","I",2
"17333","CP",368,"Primary aphid parasitoid","Pest control",349,"Crop damage","I",2
"17334","CP",368,"Primary aphid parasitoid","Pest control",356,"Crop damage","I",2
"17335","CP",368,"Primary aphid parasitoid","Pest control",365,"Pest control","I",2
"17336","CP",368,"Primary aphid parasitoid","Pest control",366,"Pest control","I",2
"17337","CP",368,"Primary aphid parasitoid","Pest control",367,"Pest control","I",2
"17338","CP",368,"Primary aphid parasitoid","Pest control",374,"Pest control","I",2
"17339","CP",368,"Primary aphid parasitoid","Pest control",375,"Pest control","I",2
"17340","CP",368,"Primary aphid parasitoid","Pest control",356,"Crop damage","I",2
"17341","CP",368,"Primary aphid parasitoid","Pest control",366,"Pest control","I",2
"17342","CP",368,"Primary aphid parasitoid","Pest control",372,"Pest control","I",2
"17343","CP",368,"Primary aphid parasitoid","Pest control",443,"Pest control","I",2
"17344","CP",368,"Primary aphid parasitoid","Pest control",468,"Pest control","I",2
"17345","CP",368,"Primary aphid parasitoid","Pest control",356,"Crop damage","I",2
"17346","CP",368,"Primary aphid parasitoid","Pest control",363,"Pest control","I",2
"17347","CP",368,"Primary aphid parasitoid","Pest control",366,"Pest control","I",2
"17348","CP",368,"Primary aphid parasitoid","Pest control",367,"Pest control","I",2
"17349","CP",368,"Primary aphid parasitoid","Pest control",372,"Pest control","I",2
"17350","CP",368,"Primary aphid parasitoid","Pest control",374,"Pest control","I",2
"17351","CP",368,"Primary aphid parasitoid","Pest control",375,"Pest control","I",2
"17352","CP",368,"Primary aphid parasitoid","Pest control",376,"Pest control","I",2
"17353","CP",368,"Primary aphid parasitoid","Pest control",379,"Pest control","I",2
"17354","CP",368,"Primary aphid parasitoid","Pest control",410,"Pest control","I",2
"17355","CP",368,"Primary aphid parasitoid","Pest control",493,"Crop damage","I",2
"17356","CP",368,"Primary aphid parasitoid","Pest control",493,"Seed dispersal","I",2
"17357","CP",368,"Primary aphid parasitoid","Pest control",493,"Bird watching","I",2
"17358","CP",368,"Primary aphid parasitoid","Pest control",494,"Crop damage","I",2
"17359","CP",368,"Primary aphid parasitoid","Pest control",494,"Seed dispersal","I",2
"17360","CP",368,"Primary aphid parasitoid","Pest control",494,"Bird watching","I",2
"17361","CP",368,"Primary aphid parasitoid","Pest control",495,"Crop damage","I",2
"17362","CP",368,"Primary aphid parasitoid","Pest control",495,"Seed dispersal","I",2
"17363","CP",368,"Primary aphid parasitoid","Pest control",495,"Bird watching","I",2
"17364","CP",368,"Primary aphid parasitoid","Pest control",496,"Crop damage","I",2
"17365","CP",368,"Primary aphid parasitoid","Pest control",496,"Seed dispersal","I",2
"17366","CP",368,"Primary aphid parasitoid","Pest control",496,"Bird watching","I",2
"17367","CP",368,"Primary aphid parasitoid","Pest control",497,"Crop damage","I",2
"17368","CP",368,"Primary aphid parasitoid","Pest control",497,"Seed dispersal","I",2
"17369","CP",368,"Primary aphid parasitoid","Pest control",497,"Bird watching","I",2
"17370","CP",368,"Primary aphid parasitoid","Pest control",498,"Crop damage","I",2
"17371","CP",368,"Primary aphid parasitoid","Pest control",498,"Seed dispersal","I",2
"17372","CP",368,"Primary aphid parasitoid","Pest control",498,"Bird watching","I",2
"17373","CP",368,"Primary aphid parasitoid","Pest control",499,"Crop damage","I",2
"17374","CP",368,"Primary aphid parasitoid","Pest control",499,"Seed dispersal","I",2
"17375","CP",368,"Primary aphid parasitoid","Pest control",499,"Bird watching","I",2
"17376","CP",368,"Primary aphid parasitoid","Pest control",500,"Crop damage","I",2
"17377","CP",368,"Primary aphid parasitoid","Pest control",500,"Seed dispersal","I",2
"17378","CP",368,"Primary aphid parasitoid","Pest control",500,"Bird watching","I",2
"17379","CP",368,"Primary aphid parasitoid","Pest control",501,"Crop damage","I",2
"17380","CP",368,"Primary aphid parasitoid","Pest control",501,"Seed dispersal","I",2
"17381","CP",368,"Primary aphid parasitoid","Pest control",501,"Bird watching","I",2
"17382","CP",368,"Primary aphid parasitoid","Pest control",502,"Crop damage","I",2
"17383","CP",368,"Primary aphid parasitoid","Pest control",502,"Seed dispersal","I",2
"17384","CP",368,"Primary aphid parasitoid","Pest control",502,"Bird watching","I",2
"17385","CP",368,"Primary aphid parasitoid","Pest control",503,"Crop damage","I",2
"17386","CP",368,"Primary aphid parasitoid","Pest control",503,"Seed dispersal","I",2
"17387","CP",368,"Primary aphid parasitoid","Pest control",503,"Bird watching","I",2
"17388","CP",368,"Primary aphid parasitoid","Pest control",363,"Pest control","I",2
"17389","CP",368,"Primary aphid parasitoid","Pest control",365,"Pest control","I",2
"17390","CP",368,"Primary aphid parasitoid","Pest control",366,"Pest control","I",2
"17391","CP",368,"Primary aphid parasitoid","Pest control",367,"Pest control","I",2
"17392","CP",368,"Primary aphid parasitoid","Pest control",372,"Pest control","I",2
"17393","CP",368,"Primary aphid parasitoid","Pest control",374,"Pest control","I",2
"17394","CP",368,"Primary aphid parasitoid","Pest control",375,"Pest control","I",2
"17395","CP",368,"Primary aphid parasitoid","Pest control",376,"Pest control","I",2
"17396","CP",368,"Primary aphid parasitoid","Pest control",378,"Pest control","I",2
"17397","CP",368,"Primary aphid parasitoid","Pest control",379,"Pest control","I",2
"17398","CP",368,"Primary aphid parasitoid","Pest control",41,"None","I",2
"17399","CP",368,"Primary aphid parasitoid","Pest control",91,"Crop production","I",2
"17400","CP",368,"Primary aphid parasitoid","Pest control",92,"Crop production","I",2
"17401","CP",368,"Primary aphid parasitoid","Pest control",93,"Crop production","I",2
"17402","CP",370,"Primary aphid parasitoid","Pest control",136,"Pollination","I",2
"17403","CP",370,"Primary aphid parasitoid","Pest control",138,"Pollination","I",2
"17404","CP",370,"Primary aphid parasitoid","Pest control",158,"Pollination","I",2
"17405","CP",370,"Primary aphid parasitoid","Pest control",160,"Pollination","I",2
"17406","CP",370,"Primary aphid parasitoid","Pest control",173,"Pollination","I",2
"17407","CP",370,"Primary aphid parasitoid","Pest control",177,"Pollination","I",2
"17408","CP",370,"Primary aphid parasitoid","Pest control",192,"Pollination","I",2
"17409","CP",370,"Primary aphid parasitoid","Pest control",222,"Pollination","I",2
"17410","CP",370,"Primary aphid parasitoid","Pest control",227,"Pollination","I",2
"17411","CP",370,"Primary aphid parasitoid","Pest control",232,"Pollination","I",2
"17412","CP",370,"Primary aphid parasitoid","Pest control",316,"Pollination","I",2
"17413","CP",370,"Primary aphid parasitoid","Pest control",359,"Crop damage","I",2
"17414","CP",370,"Primary aphid parasitoid","Pest control",372,"Pest control","I",2
"17415","CP",370,"Primary aphid parasitoid","Pest control",387,"Pest control","I",2
"17416","CP",370,"Primary aphid parasitoid","Pest control",388,"Pest control","I",2
"17417","CP",370,"Primary aphid parasitoid","Pest control",392,"Pest control","I",2
"17418","CP",370,"Primary aphid parasitoid","Pest control",395,"Pest control","I",2
"17419","CP",370,"Primary aphid parasitoid","Pest control",399,"Pest control","I",2
"17420","CP",370,"Primary aphid parasitoid","Pest control",413,"Pest control","I",2
"17421","CP",370,"Primary aphid parasitoid","Pest control",419,"Pest control","I",2
"17422","CP",370,"Primary aphid parasitoid","Pest control",420,"Pest control","I",2
"17423","CP",370,"Primary aphid parasitoid","Pest control",423,"Pest control","I",2
